team,condition,gh,ga,count,prob,cdf
Brentford,home,1,1,5,0.13157894736842105,0.39473684210526316
Brentford,home,1,2,5,0.13157894736842105,0.5263157894736842
Brentford,home,1,3,1,0.02631578947368421,0.5526315789473684
Brentford,home,2,0,6,0.15789473684210525,0.7105263157894737
Brentford,home,2,1,3,0.07894736842105263,0.7894736842105263
Brentford,home,2,2,1,0.02631578947368421,0.8157894736842105
Brentford,home,3,0,2,0.05263157894736842,0.868421052631579
Brentford,home,3,1,1,0.02631578947368421,0.8947368421052632
Brentford,home,3,2,1,0.02631578947368421,0.9210526315789473
Brentford,home,3,3,1,0.02631578947368421,0.9473684210526315
Brentford,home,4,0,1,0.02631578947368421,0.9736842105263157
Brentford,home,5,2,1,0.02631578947368421,0.9999999999999999
Brentford,away,0,0,3,0.07894736842105263,0.07894736842105263
Brentford,away,0,2,4,0.10526315789473684,0.18421052631578946
Brentford,away,1,0,3,0.07894736842105263,0.2631578947368421
Brentford,away,1,1,3,0.07894736842105263,0.3421052631578947
Brentford,away,1,2,3,0.07894736842105263,0.42105263157894735
Brentford,away,1,3,2,0.05263157894736842,0.47368421052631576
Brentford,away,1,4,1,0.02631578947368421,0.5
Brentford,away,2,0,4,0.10526315789473684,0.6052631578947368
Brentford,away,2,1,2,0.05263157894736842,0.6578947368421053
Brentford,away,2,2,3,0.07894736842105263,0.736842105263158
Brentford,away,2,3,1,0.02631578947368421,0.7631578947368421
Brentford,away,3,0,2,0.05263157894736842,0.8157894736842106
Brentford,away,3,1,1,0.02631578947368421,0.8421052631578948
Brentford,away,3,2,1,0.02631578947368421,0.868421052631579
Brentford,away,3,3,2,0.05263157894736842,0.9210526315789473
Brentford,away,4,0,1,0.02631578947368421,0.9473684210526315
Brentford,away,4,1,1,0.02631578947368421,0.9736842105263157
Brentford,away,5,1,1,0.02631578947368421,0.9999999999999999
